,name,customer_id,rating
10026,Enterprise-wide stable synergy,9,2
10027,Down-sized mission-critical productivity,221,2
10028,Cross-group real-time initiative,177,2
10029,Cross-group real-time initiative,250,2
10030,Cross-group real-time initiative,216,2
10031,Enterprise-wide stable synergy,23,2
10032,Fundamental grid-enabled definition,42,2
10033,Function-based client-driven success,111,2
10034,Fundamental grid-enabled definition,13,2
10035,Fundamental grid-enabled definition,16,2
10036,Phased grid-enabled framework,194,2
10037,Phased grid-enabled framework,242,2
10038,Phased grid-enabled framework,197,2
10039,Phased grid-enabled framework,111,2
10040,Optional multi-tasking hardware,95,2
10041,Optional multi-tasking hardware,65,2
10042,Phased grid-enabled framework,150,2
10043,Optional multi-tasking hardware,148,2
10044,Optional multi-tasking hardware,75,2
10045,Optional multi-tasking hardware,230,2
10046,Phased grid-enabled framework,131,2
10047,Horizontal didactic standardization,49,2
10048,Phased grid-enabled framework,130,2
10049,Phased grid-enabled framework,86,2
10050,Horizontal didactic standardization,2,2
10051,Pre-emptive systematic middleware,108,2
10052,Optional multi-tasking hardware,228,2
10053,Down-sized mission-critical productivity,208,2
10054,Pre-emptive systematic middleware,163,2
10055,Secured reciprocal support,35,2
10056,Pre-emptive systematic middleware,64,2
10057,Secured reciprocal support,42,2
10058,Down-sized mission-critical productivity,233,2
10059,Down-sized regional collaboration,246,2
10060,Pre-emptive systematic middleware,185,2
10061,Exclusive value-added pricing structure,141,2
10062,Diverse human-resource utilization,240,2
10063,User-friendly user-facing firmware,87,2
10064,Synergistic tangible frame,199,2
10065,Organized motivating projection,63,2
10066,Organized motivating projection,88,2
10067,Versatile actuating product,81,2
10068,Versatile intermediate process improvement,44,2
10069,Synergistic tangible frame,189,2
10070,Organized motivating projection,99,2
10071,Organized motivating projection,196,2
10072,Versatile actuating product,202,2
10073,Synergistic tangible frame,53,2
10074,Re-contextualized next generation flexibility,231,2
10075,Synergistic tangible frame,223,2
10076,Re-contextualized next generation flexibility,178,2
10077,Exclusive dedicated middleware,38,2
10078,Inverse holistic open architecture,26,2
10079,Re-contextualized next generation flexibility,67,2
10080,Re-contextualized next generation flexibility,115,2
10081,Re-contextualized next generation flexibility,143,2
10082,Exclusive dedicated middleware,31,2
10083,Re-contextualized next generation flexibility,83,2
10084,Re-contextualized next generation flexibility,233,2
10085,Progressive 6thgeneration infrastructure,245,2
10086,Re-contextualized next generation flexibility,217,2
10087,Re-contextualized next generation flexibility,169,2
10088,Vision-oriented 3rdgeneration data-warehouse,224,2
10089,Re-contextualized next generation flexibility,106,2
10090,Cross-platform optimizing solution,17,2
10091,Organized motivating projection,65,2
10092,Versatile actuating product,56,2
10093,Organized motivating projection,152,2
10094,Organized motivating projection,144,2
10095,Realigned discrete Internet solution,19,2
10096,Progressive 4thgeneration portal,73,2
10097,Progressive 4thgeneration portal,214,2
10098,Progressive 4thgeneration portal,126,2
10099,Progressive 4thgeneration portal,183,2
10100,Compatible modular policy,27,2
10101,Progressive 4thgeneration portal,148,2
10102,Progressive 4thgeneration portal,117,2
10103,Progressive 4thgeneration portal,145,2
10104,Automated tangible framework,87,2
10105,Compatible modular policy,26,2
10106,Compatible modular policy,29,2
10107,Automated tangible framework,204,2
10108,Automated tangible framework,54,2
10109,Compatible modular policy,49,2
10110,Automated tangible framework,191,2
10111,Automated tangible framework,125,2
10112,Compatible modular policy,46,2
10113,Versatile actuating product,208,2
10114,Automated tangible framework,124,2
10115,Automated tangible framework,215,2
10116,Organized motivating projection,178,2
10117,Organized motivating projection,71,2
10118,Versatile actuating product,246,2
10119,Organized motivating projection,163,2
10120,Phased optimal concept,236,2
10121,Cross-platform optimizing solution,10,2
10122,Vision-oriented 3rdgeneration data-warehouse,240,2
10123,Horizontal user-facing policy,229,2
10124,Horizontal user-facing policy,165,2
10125,Down-sized reciprocal challenge,199,2
10126,Self-enabling leadingedge utilization,41,2
10127,User-friendly user-facing firmware,245,2
10128,Down-sized reciprocal challenge,125,2
10129,Self-enabling leadingedge utilization,39,2
10130,Down-sized reciprocal challenge,159,2
10131,Self-enabling leadingedge utilization,49,2
10132,Down-sized reciprocal challenge,190,2
10133,User-friendly user-facing firmware,118,2
10134,Self-enabling leadingedge utilization,1,2
10135,User-friendly user-facing firmware,167,2
10136,Vision-oriented 3rdgeneration data-warehouse,57,2
10137,Down-sized reciprocal challenge,184,2
10138,Inverse holistic open architecture,20,2
10139,Down-sized reciprocal challenge,52,2
10140,Down-sized reciprocal challenge,195,2
10141,User-friendly user-facing firmware,178,2
10142,Diverse human-resource utilization,204,2
10143,User-friendly user-facing firmware,170,2
10144,Diverse human-resource utilization,242,2
10145,Diverse human-resource utilization,192,2
10146,Vision-oriented 3rdgeneration data-warehouse,154,2
10147,Inverse holistic open architecture,29,2
10148,Diverse human-resource utilization,152,2
10149,Self-enabling leadingedge utilization,8,2
10150,Horizontal user-facing policy,184,2
10151,Up-sized 24/7 artificial intelligence,99,2
10152,User-friendly user-facing firmware,250,2
10153,Vision-oriented 3rdgeneration data-warehouse,146,2
10154,Up-sized 24/7 artificial intelligence,74,2
10155,Up-sized 24/7 artificial intelligence,181,2
10156,Innovative methodical superstructure,133,2
10157,Cross-platform optimizing solution,27,2
10158,Vision-oriented 3rdgeneration data-warehouse,212,2
10159,Cross-platform optimizing solution,34,2
10160,Innovative methodical superstructure,222,2
10161,Innovative methodical superstructure,73,2
10162,Vision-oriented 3rdgeneration data-warehouse,174,2
10163,Up-sized 24/7 artificial intelligence,170,2
10164,Innovative methodical superstructure,230,2
10165,Cross-platform optimizing solution,29,2
10166,Innovative methodical superstructure,103,2
10167,Up-sized 24hour moratorium,35,2
10168,Up-sized 24/7 artificial intelligence,166,2
10169,Vision-oriented 3rdgeneration data-warehouse,71,2
10170,User-friendly user-facing firmware,63,2
10171,User-friendly user-facing firmware,200,2
10172,Innovative methodical superstructure,116,2
10173,Innovative methodical superstructure,55,2
10174,Innovative methodical superstructure,187,2
10175,Up-sized 24hour moratorium,6,2
10176,Innovative methodical superstructure,229,2
10177,Horizontal user-facing policy,120,2
10178,Progressive human-resource paradigm,74,2
10179,Focused needs-based matrices,123,2
10180,Devolved responsive matrices,250,2
10181,Mandatory solution-oriented project,52,2
10182,Versatile even-keeled database,227,2
10183,Optimized web-enabled help-desk,101,2
10184,Front-line directional middleware,244,2
10185,Optimized web-enabled help-desk,76,2
10186,Mandatory solution-oriented project,135,2
10187,Front-line directional middleware,121,2
10188,Mandatory solution-oriented project,219,2
10189,Mandatory solution-oriented project,195,2
10190,Optimized web-enabled help-desk,213,2
10191,Mandatory solution-oriented project,191,2
10192,Mandatory solution-oriented project,111,2
10193,Cross-group transitional secured line,74,2
10194,Front-line directional middleware,120,2
10195,Mandatory solution-oriented project,84,2
10196,Mandatory solution-oriented project,117,2
10197,Mandatory solution-oriented project,83,2
10198,Optimized web-enabled help-desk,165,2
10199,Mandatory solution-oriented project,117,2
10200,Optimized web-enabled help-desk,242,2
10201,Mandatory solution-oriented project,141,2
10202,Mandatory solution-oriented project,87,2
10203,Optimized web-enabled help-desk,72,2
10204,Virtual content-based circuit,117,2
10205,Mandatory solution-oriented project,139,2
10206,Optimized web-enabled help-desk,225,2
10207,Robust well-modulated archive,187,2
10208,Universal optimizing focus group,157,2
10209,Ergonomic attitude-oriented application,154,2
10210,Ergonomic attitude-oriented application,241,2
10211,Ergonomic attitude-oriented application,166,2
10212,User-centric neutral initiative,190,2
10213,Right-sized intermediate customer loyalty,233,2
10214,Universal optimizing focus group,247,2
10215,Universal optimizing focus group,99,2
10216,Front-line directional middleware,122,2
10217,Ergonomic attitude-oriented application,202,2
10218,Ergonomic attitude-oriented application,236,2
10219,Ergonomic attitude-oriented application,108,2
10220,Enterprise-wide hybrid open architecture,116,2
10221,Front-line directional middleware,165,2
10222,Robust well-modulated archive,172,2
10223,Fundamental responsive project,182,2
10224,Enterprise-wide hybrid open architecture,143,2
10225,Front-line directional middleware,115,2
10226,Robust well-modulated archive,131,2
10227,Versatile even-keeled database,170,2
10228,Versatile even-keeled database,123,2
10229,Front-line directional middleware,175,2
10230,Front-line directional middleware,146,2
10231,Virtual content-based circuit,190,2
10232,Robust well-modulated archive,246,2
10233,Virtual content-based circuit,88,2
10234,Cloned full-range paradigm,143,2
10235,Virtual content-based circuit,223,2
10236,Cloned full-range paradigm,221,2
10237,Profit-focused composite initiative,67,2
10238,Inverse local knowledge user,218,2
10239,Inverse local knowledge user,103,2
10240,Profit-focused composite initiative,60,2
10241,Inverse local knowledge user,104,2
10242,Inverse local knowledge user,196,2
10243,Profit-focused composite initiative,63,2
10244,Cross-group transitional secured line,109,2
10245,Inverse local knowledge user,179,2
10246,Profit-focused composite initiative,63,2
10247,Inverse local knowledge user,200,2
10248,Inverse local knowledge user,124,2
10249,Pre-emptive national matrix,84,2
10250,Cloned full-range paradigm,57,2
10251,Profit-focused composite initiative,111,2
10252,Pre-emptive national matrix,109,2
10253,Cross-group transitional secured line,99,2
10254,Fully-configurable zero tolerance monitoring,106,2
10255,Pre-emptive national matrix,215,2
10256,Fully-configurable zero tolerance monitoring,180,2
10257,Synergized discrete strategy,98,2
10258,Pre-emptive national matrix,82,2
10259,Multi-lateral non-volatile matrices,134,2
10260,Persistent user-facing hub,150,2
10261,Fully-configurable zero tolerance monitoring,88,2
10262,Inverse local knowledge user,129,2
10263,Fully-configurable zero tolerance monitoring,202,2
10264,Cross-group transitional secured line,148,2
10265,Cross-group transitional secured line,217,2
10266,Team-oriented reciprocal focus group,221,2
10267,Cloned full-range paradigm,218,2
10268,Team-oriented reciprocal focus group,216,2
10269,Virtual content-based circuit,111,2
10270,Team-oriented reciprocal focus group,97,2
10271,Devolved contextually-based utilization,144,2
10272,Devolved responsive matrices,246,2
10273,Devolved contextually-based utilization,236,2
10274,Team-oriented reciprocal focus group,104,2
10275,Cross-group transitional secured line,132,2
10276,Devolved contextually-based utilization,53,2
10277,Team-oriented reciprocal focus group,101,2
10278,Team-oriented reciprocal focus group,249,2
10279,Devolved contextually-based utilization,193,2
10280,Team-oriented reciprocal focus group,155,2
10281,Devolved contextually-based utilization,142,2
10282,Cross-group transitional secured line,95,2
10283,Reverse-engineered zero administration algorithm,227,2
10284,Reverse-engineered zero administration algorithm,112,2
10285,Inverse local knowledge user,167,2
10286,Inverse local knowledge user,143,2
10287,Inverse local knowledge user,129,2
10288,Reverse-engineered zero administration algorithm,164,2
10289,Universal optimizing focus group,99,2
10290,User-centric neutral initiative,84,2
10291,Persistent user-facing hub,79,2
10292,Team-oriented discrete hierarchy,198,2
10293,Profound next generation open architecture,106,2
10294,Networked national Local Area Network,96,2
10295,Phased upward-trending process improvement,62,2
10296,Phased upward-trending process improvement,62,2
10297,Profound next generation open architecture,205,2
10298,Profound next generation open architecture,172,2
10299,Profound next generation open architecture,215,2
10300,Optimized coherent Graphical User Interface,229,2
10301,Optimized coherent Graphical User Interface,64,2
10302,Secured non-volatile policy,214,2
10303,Phased upward-trending process improvement,70,2
10304,Optimized coherent Graphical User Interface,82,2
10305,Fully-configurable bi-directional portal,58,2
10306,Assimilated user-facing open system,178,2
10307,Team-oriented discrete hierarchy,112,2
10308,Universal optimizing focus group,220,2
10309,Team-oriented discrete hierarchy,120,2
10310,Assimilated user-facing open system,235,2
10311,Team-oriented discrete hierarchy,122,2
10312,Assimilated user-facing open system,152,2
10313,Team-oriented discrete hierarchy,135,2
10314,Team-oriented discrete hierarchy,147,2
10315,Assimilated user-facing open system,179,2
10316,Team-oriented discrete hierarchy,117,2
10317,Profound next generation open architecture,204,2
10318,Fully-configurable bi-directional portal,72,2
10319,Mandatory human-resource moratorium,101,2
10320,Programmable regional installation,166,2
